root_id,region,nt_type
720575940608009750,optic_lobe,GABA
720575940608018710,optic_lobe,ach
720575940608026390,optic_lobe,GLUT
720575940608028290,optic_lobe,GABA
720575940608028740,central_complex,GABA
720575940608039090,optic_lobe,GLUT
720575940608048770,optic_lobe,ach
720575940608057730,optic_lobe,GABA
720575940608062130,antennal_lobe,ach
720575940608063580,optic_lobe,GABA
720575940608065410,optic_lobe,ach
720575940608066690,antennal_lobe,ach
720575940608073650,optic_lobe,ACH
720575940608074370,central_complex,ACH
720575940608076210,optic_lobe,ACH
720575940608081330,antennal_lobe,ach
720575940608082990,central_complex,ACH
720575940608083780,central_complex,ACH
720575940608085890,antennal_lobe,ACH
720575940608087730,antennal_lobe,ACH
720575940608102530,antennal_lobe,ach
720575940608104540,antennal_lobe,ACH
720575940608119770,optic_lobe,ACH
720575940608123010,optic_lobe,ACH
720575940608132530,optic_lobe,GLUT
720575940608135810,optic_lobe,ACH
720575940608140380,central_complex,DA
720575940608144050,optic_lobe,GLUT
720575940608150450,antennal_lobe,GLUT
720575940608152450,antennal_lobe,ACH
720575940608156290,optic_lobe,ACH
720575940608158300,central_complex,ACH
720575940608161410,optic_lobe,ACH
720575940608171650,optic_lobe,GABA
720575940608173660,optic_lobe,GLUT
720575940608177330,optic_lobe,GLUT
720575940608178050,optic_lobe,GABA
720575940608181890,optic_lobe,ACH
720575940608185730,central_complex,ACH
720575940608192860,central_complex,ACH
720575940608193970,optic_lobe,GLUT
720575940608206770,optic_lobe,ACH
720575940608209220,optic_lobe,ACH
720575940608211780,optic_lobe,ACH
720575940608215730,optic_lobe,ach
720575940608217010,optic_lobe,ACH
720575940608218290,antennal_lobe,ACH
720575940608220850,antennal_lobe,ACH
720575940608223410,antennal_lobe,ach
720575940608238770,optic_lobe,ACH
720575940608240050,optic_lobe,ACH
720575940608252290,optic_lobe,ach
720575940608259970,optic_lobe,ACH
720575940608262980,optic_lobe,ach
720575940608267650,optic_lobe,ACH
720575940608278620,central_complex,GLUT
720575940608281180,central_complex,ACH
720575940608285570,central_complex,GLUT
720575940608299650,optic_lobe,GABA
720575940608304220,central_complex,ACH
720575940608305500,optic_lobe,ACH
720575940608315740,optic_lobe,ACH
720575940608318850,optic_lobe,ach
720575940608321410,optic_lobe,GABA
720575940608323970,optic_lobe,GABA
720575940608326530,optic_lobe,GABA
720575940608331650,central_complex,GLUT
720575940608334770,optic_lobe,GLUT
720575940608339330,antennal_lobe,OCT
720575940608340060,optic_lobe,GLUT
720575940608343620,central_complex,GLUT
720575940608343730,optic_lobe,GLUT
720575940608352690,optic_lobe,ACH
720575940608363100,optic_lobe,ACH
720575940608366770,central_complex,ACH
720575940608368050,antennal_lobe,ACH
720575940608370610,central_complex,ach
720575940608373340,optic_lobe,GLUT
720575940608377390,central_complex,ACH
720575940608384860,optic_lobe,ACH
720575940608386140,optic_lobe,GLUT
720575940608395100,optic_lobe,ACH
720575940608402500,central_complex,GABA
720575940608432760,central_complex,GABA
720575940608451420,central_complex,GABA
720575940608471900,central_complex,ach
720575940608481860,central_complex,ACH
720575940608492380,optic_lobe,GABA
720575940608498780,central_complex,GLUT
720575940608505180,optic_lobe,GABA
720575940608519260,optic_lobe,ACH
720575940608527150,central_complex,ACH
720575940608529710,central_complex,ACH
720575940608543580,optic_lobe,ACH
720575940608547140,central_complex,GABA
720575940608571950,central_complex,ACH
720575940608597340,optic_lobe,ACH
720575940608607580,optic_lobe,GLUT
720575940608610140,optic_lobe,GABA
720575940608640370,optic_lobe,GABA
720575940608667460,antennal_lobe,ACH
720575940608673860,central_complex,GLUT
720575940608683100,optic_lobe,ACH
720575940608709980,optic_lobe,ACH
720575940608729720,optic_lobe,GLUT
720575940608734300,optic_lobe,ACH
720575940608739630,optic_lobe,GABA
720575940608741700,optic_lobe,ACH
720575940608749010,optic_lobe,ACH
720575940608756600,optic_lobe,ACH
720575940608759620,optic_lobe,ACH
720575940608760110,central_complex,GABA
720575940608763460,antennal_lobe,ACH
720575940608780380,optic_lobe,ACH
720575940608819780,central_complex,ACH
720575940608820600,central_complex,ACH
720575940608824530,central_complex,ACH
720575940608837070,optic_lobe,ach
720575940608839800,central_complex,ACH
720575940608883780,central_complex,GABA
720575940608886620,optic_lobe,GABA
720575940608900050,ventral_cord,ach
720575940608903260,antennal_lobe,ach
720575940608907100,optic_lobe,ACH
720575940608908100,central_complex,ACH
720575940608909870,central_complex,GABA
720575940608916600,optic_lobe,ACH
720575940608918830,central_complex,ACH
720575940608924740,optic_lobe,ACH
720575940608945500,antennal_lobe,ACH
720575940608950620,optic_lobe,GLUT
720575940608971100,optic_lobe,GLUT
720575940608976850,antennal_lobe,ACH
720575940608988280,optic_lobe,ach
720575940608996450,ventral_cord,ACH
720575940609002360,central_complex,ACH
720575940609004920,central_complex,ACH
720575940609005660,optic_lobe,GABA
720575940609006200,central_complex,ACH
720575940609014370,central_complex,GABA
720575940609038660,optic_lobe,ACH
720575940609051460,optic_lobe,ACH
720575940609054020,central_complex,ACH
720575940609060420,central_complex,GLUT
720575940609063800,optic_lobe,ACH
720575940609066030,central_complex,ACH
720575940609082180,ventral_cord,SER
720575940609092700,antennal_lobe,ach
720575940609115250,antennal_lobe,ach
720575940609116740,central_complex,ACH
720575940609137500,optic_lobe,GABA
720575940609162820,central_complex,ACH
720575940609181230,antennal_lobe,ach
720575940609183950,central_complex,ACH
720575940609184210,central_complex,ACH
720575940609208530,central_complex,ACH
720575940609209180,antennal_lobe,SER
720575940609211740,antennal_lobe,ach
720575940609220450,central_complex,ACH
720575940609221700,central_complex,ach
720575940609221900,antennal_lobe,ach
720575940609229660,antennal_lobe,GLUT
720575940609234130,optic_lobe,ACH
720575940609236060,optic_lobe,ach
720575940609244110,ventral_cord,ACH
720575940609246300,optic_lobe,ach
720575940609256540,optic_lobe,ACH
720575940609258850,central_complex,ACH
720575940609270830,optic_lobe,ach
720575940609277230,optic_lobe,ACH
720575940609293380,optic_lobe,ACH
720575940609293660,optic_lobe,ACH
720575940609298780,optic_lobe,GABA
720575940609306460,optic_lobe,GABA
720575940609309020,optic_lobe,ach
720575940609310300,antennal_lobe,ACH
720575940609312860,optic_lobe,ACH
720575940609313860,optic_lobe,ACH
720575940609313890,optic_lobe,ACH
720575940609316050,ventral_cord,ACH
720575940609323100,optic_lobe,ACH
720575940609342020,central_complex,GLUT
720575940609344860,optic_lobe,ach
720575940609347140,optic_lobe,ACH
720575940609349730,central_complex,GLUT
720575940609352540,optic_lobe,ACH
720575940609354450,optic_lobe,ACH
720575940609369180,antennal_lobe,ach
720575940609375580,central_complex,GABA
720575940609378140,optic_lobe,GABA
720575940609387100,central_complex,ACH
720575940609389660,optic_lobe,ach
720575940609392220,optic_lobe,ACH
720575940609395780,central_complex,GLUT
720575940609433390,optic_lobe,GLUT
720575940609434210,optic_lobe,ach
720575940609440210,optic_lobe,GLUT
720575940609453010,optic_lobe,ACH
720575940609462370,optic_lobe,ACH
720575940609463620,optic_lobe,ACH
720575940609470930,central_complex,GABA
720575940609475140,optic_lobe,ACH
720575940609482190,central_complex,GABA
720575940609486690,antennal_lobe,ACH
720575940609493880,optic_lobe,ACH
720575940609499000,optic_lobe,ACH
720575940609504210,central_complex,ACH
720575940609521250,central_complex,ach
720575940609533230,antennal_lobe,ACH
720575940609534840,optic_lobe,ACH
720575940609536120,central_complex,DA
720575940609544260,optic_lobe,ACH
720575940609548920,optic_lobe,ACH
720575940609565230,antennal_lobe,ACH
720575940609569860,optic_lobe,ach
720575940609579470,central_complex,ACH
720575940609581380,optic_lobe,GABA
720575940609585250,optic_lobe,ACH
720575940609586500,central_complex,GLUT
720575940609592270,central_complex,GLUT
720575940609600580,optic_lobe,ACH
720575940609602770,optic_lobe,ach
720575940609607890,central_complex,ACH
720575940609627460,optic_lobe,ACH
720575940609633230,central_complex,ACH
720575940609633860,optic_lobe,ACH
720575940609660370,central_complex,ACH
720575940609665400,central_complex,ACH
720575940609671470,optic_lobe,ACH
720575940609676100,central_complex,ACH
720575940609695790,optic_lobe,GLUT
720575940609706820,optic_lobe,ACH
720575940609708100,central_complex,ACH
720575940609713250,antennal_lobe,DA
720575940609713710,ventral_cord,ACH
720575940609716430,central_complex,ACH
720575940609717060,optic_lobe,ACH
720575940609718990,central_complex,ACH
720575940609719250,ventral_cord,ach
720575940609739730,optic_lobe,ACH
720575940609747780,central_complex,ACH
720575940609768290,central_complex,ACH
720575940609781880,central_complex,ACH
720575940609798130,optic_lobe,ACH
720575940609799410,optic_lobe,ACH
720575940609799470,central_complex,ACH
720575940609801570,central_complex,GABA
720575940609815620,optic_lobe,GLUT
720575940609819950,optic_lobe,ACH
720575940609825230,central_complex,GLUT
720575940609831800,antennal_lobe,ach
720575940609832410,central_complex,ACH
720575940609832910,optic_lobe,ACH
720575940609852740,optic_lobe,ACH
720575940609859960,antennal_lobe,ACH
720575940609867310,antennal_lobe,SER
720575940609874500,optic_lobe,GLUT
720575940609880900,central_complex,ACH
720575940609893330,optic_lobe,ACH
720575940609896750,optic_lobe,ACH
720575940609898190,central_complex,GLUT
720575940609900100,optic_lobe,ach
720575940609905220,central_complex,ACH
720575940609908270,central_complex,ACH
720575940609921230,central_complex,ACH
720575940609927890,optic_lobe,ACH
720575940609928260,optic_lobe,ACH
720575940609929540,optic_lobe,GLUT
720575940609932130,central_complex,GABA
720575940609933010,optic_lobe,ach
720575940609935310,central_complex,ACH
720575940609939780,central_complex,ach
720575940609959010,optic_lobe,GLUT
720575940609966690,optic_lobe,ACH
720575940609967570,optic_lobe,ACH
720575940609967940,optic_lobe,GLUT
720575940609970090,central_complex,ACH
720575940609970130,optic_lobe,GABA
720575940609970990,central_complex,ACH
720575940609973060,optic_lobe,ACH
720575940609979610,central_complex,GLUT
720575940609981230,central_complex,GLUT
720575940609985860,optic_lobe,ACH
720575940609986680,optic_lobe,ACH
720575940609989070,central_complex,ach
720575940610001220,ventral_cord,ACH
720575940610002530,optic_lobe,GABA
720575940610015790,central_complex,ACH
720575940610029870,optic_lobe,ACH
720575940610032850,optic_lobe,ACH
720575940610041050,central_complex,GABA
720575940610046930,optic_lobe,ACH
720575940610048580,optic_lobe,GLUT
720575940610054980,central_complex,GABA
720575940610055470,optic_lobe,ACH
720575940610057540,optic_lobe,ACH
720575940610068270,optic_lobe,GABA
720575940610069550,central_complex,GLUT
720575940610073940,antennal_lobe,ach
720575940610074210,optic_lobe,ACH
720575940610082510,optic_lobe,ACH
720575940610085700,optic_lobe,ACH
720575940610101210,central_complex,ACH
720575940610102830,antennal_lobe,ach
720575940610116570,optic_lobe,ACH
720575940610118570,central_complex,GABA
720575940610136900,optic_lobe,ACH
720575940610137050,central_complex,ACH
720575940610147790,central_complex,ach
720575940610151130,central_complex,ACH
720575940610157410,central_complex,ACH
720575940610159480,central_complex,ACH
720575940610174020,optic_lobe,GLUT
720575940610179790,central_complex,ach
720575940610181700,optic_lobe,ACH
720575940610200900,optic_lobe,ACH
720575940610203460,optic_lobe,GLUT
720575940610212450,central_complex,GABA
720575940610218360,central_complex,ACH
720575940610226500,optic_lobe,ACH
720575940610235950,optic_lobe,ACH
720575940610236740,antennal_lobe,ACH
720575940610238510,optic_lobe,ACH
720575940610239790,optic_lobe,ACH
720575940610241860,antennal_lobe,ach
720575940610253410,optic_lobe,ACH
720575940610254810,central_complex,GABA
720575940610256370,central_complex,ACH
720575940610259370,antennal_lobe,ACH
720575940610261550,optic_lobe,ACH
720575940610264490,ventral_cord,GABA
720575940610278980,optic_lobe,ACH
720575940610284530,central_complex,GLUT
720575940610289250,optic_lobe,ACH
720575940610292430,central_complex,ACH
720575940610303790,optic_lobe,ACH
720575940610304610,central_complex,ACH
720575940610310350,optic_lobe,ACH
720575940610313540,optic_lobe,ACH
720575940610313570,central_complex,ACH
720575940610315310,central_complex,GABA
720575940610316130,optic_lobe,ACH
720575940610317010,optic_lobe,GLUT
720575940610318290,optic_lobe,ACH
720575940610318450,central_complex,ACH
720575940610322040,central_complex,ach
720575940610332740,optic_lobe,ACH
720575940610334170,central_complex,GLUT
720575940610334840,optic_lobe,ACH
720575940610336610,central_complex,ACH
720575940610340420,optic_lobe,ACH
720575940610346030,optic_lobe,GABA
720575940610352590,optic_lobe,ACH
720575940610355990,optic_lobe,GLUT
720575940610358990,central_complex,ACH
720575940610359650,central_complex,ACH
720575940610366050,central_complex,ACH
720575940610369230,optic_lobe,ACH
720575940610380970,central_complex,GABA
720575940610381380,optic_lobe,GLUT
720575940610388210,optic_lobe,ACH
720575940610390340,optic_lobe,ACH
720575940610397230,optic_lobe,ACH
720575940610400580,optic_lobe,ACH
720575940610401860,optic_lobe,ACH
720575940610405700,optic_lobe,ACH
720575940610409170,central_complex,ACH
720575940610414450,central_complex,ACH
720575940610421060,optic_lobe,GLUT
720575940610427050,optic_lobe,ACH
720575940610432120,optic_lobe,ACH
720575940610442190,central_complex,GLUT
720575940610442450,central_complex,ACH
720575940610444530,central_complex,ach
720575940610456270,central_complex,GLUT
720575940610462930,optic_lobe,ACH
720575940610468050,central_complex,ACH
720575940610470130,central_complex,ACH
720575940610471470,optic_lobe,ACH
720575940610474610,antennal_lobe,ACH
720575940610479310,optic_lobe,GLUT
720575940610480760,optic_lobe,GLUT
720575940610481370,antennal_lobe,ach
720575940610483930,optic_lobe,ACH
720575940610484270,central_complex,ACH
720575940610486830,central_complex,ACH
720575940610487410,ventral_cord,ACH
720575940610493560,optic_lobe,ACH
720575940610494510,optic_lobe,ACH
720575940610499570,optic_lobe,GLUT
720575940610501730,central_complex,ach
720575940610504750,central_complex,ACH
720575940610505170,central_complex,ACH
720575940610506360,central_complex,ach
720575940610509010,optic_lobe,ACH
720575940610515320,optic_lobe,ACH
720575940610518770,antennal_lobe,ach
720575940610522210,ventral_cord,GABA
720575940610523460,optic_lobe,ACH
720575940610531790,optic_lobe,ACH
720575940610531960,optic_lobe,ACH
720575940610535410,optic_lobe,ACH
720575940610535890,central_complex,ACH
720575940610536290,optic_lobe,ACH
720575940610537170,central_complex,ACH
720575940610537540,optic_lobe,ACH
720575940610539250,optic_lobe,ACH
720575940610540920,optic_lobe,GABA
720575940610543150,optic_lobe,ACH
720575940610544810,optic_lobe,GABA
720575940610549060,central_complex,GLUT
720575940610549970,central_complex,ach
720575940610550830,central_complex,ACH
720575940610558930,optic_lobe,ACH
720575940610565070,central_complex,ACH
720575940610584110,optic_lobe,ACH
720575940610587000,optic_lobe,ACH
720575940610593860,optic_lobe,ach
720575940610602360,optic_lobe,ach
720575940610602410,central_complex,GABA
720575940610605530,antennal_lobe,ACH
720575940610607730,central_complex,ACH
720575940610609250,optic_lobe,ACH
720575940610610990,ventral_cord,ACH
720575940610612850,ventral_cord,GABA
720575940610623300,optic_lobe,ACH
720575940610623950,central_complex,GABA
720575940610635310,optic_lobe,ACH
720575940610637870,optic_lobe,ACH
720575940610640810,optic_lobe,GABA
720575940610647210,optic_lobe,ACH
720575940610649810,optic_lobe,ACH
720575940610653230,optic_lobe,GLUT
720575940610654050,optic_lobe,ACH
720575940610660850,optic_lobe,GABA
720575940610664260,optic_lobe,GLUT
720575940610666030,optic_lobe,ACH
720575940610668920,optic_lobe,ACH
720575940610670250,central_complex,DA
720575940610674090,optic_lobe,ACH
720575940610674260,antennal_lobe,ACH
720575940610686510,optic_lobe,ACH
720575940610691570,optic_lobe,ach
720575940610692910,optic_lobe,ach
720575940610701530,central_complex,GABA
720575940610704430,optic_lobe,ACH
720575940610707780,optic_lobe,ACH
720575940610708430,central_complex,GLUT
720575940610708600,optic_lobe,ACH
720575940610710130,central_complex,ACH
720575940610710830,optic_lobe,ACH
720575940610711250,central_complex,GLUT
720575940610712930,optic_lobe,ACH
720575940610713810,optic_lobe,ACH
720575940610716740,antennal_lobe,ach
720575940610716770,antennal_lobe,ACH
720575940610719730,antennal_lobe,ACH
720575940610720120,optic_lobe,GABA
720575940610721400,optic_lobe,ACH
720575940610724910,optic_lobe,ACH
720575940610726190,optic_lobe,ACH
720575940610727630,central_complex,GABA
